south_EU,5,0,2,2,1,1,0,0,0,5,100,3,3,1,1,10,1,2,1,3,0,?,?,?,?,1,0,1,1,1,3,3,3,3,1,2,2,1,1,2,0,0,1,2,1,2,2,2,?,?,?,?,1,0,1,3
south_EU,1,1,3,3,0,1,0,0,0,3,30,3,2,?,1,4,1,2,1,3,1,1,1,0,1,0,1,1,1,0,2,3,1,2,3,2,2,1,2,1,0,0,1,2,1,3,3,?,1,1,0,1,?,1,3,4
south_EU,3,?,2,4,0,1,0,0,0,1,0,2,2,0,0,0,?,?,1,2,0,?,?,?,?,?,?,?,?,?,?,?,?,?,3,3,1,1,1,1,?,?,?,2,1,1,1,?,0,0,1,1,1,0,1,1
south_EU,4,0,2,5,0,0,0,1,0,3,100,1,2,?,1,20,1,2,1,3,0,0,1,0,1,1,0,1,?,?,3,3,3,3,2,3,1,2,1,2,0,0,1,2,1,2,2,2,1,0,1,?,1,0,1,3
south_EU,2,0,4,5,0,0,0,1,0,3,100,1,2,?,1,20,1,3,1,3,0,1,0,0,1,1,?,?,?,?,3,3,3,3,3,3,2,2,2,?,0,0,1,?,?,2,2,?,1,0,1,?,1,0,1,2
south_EU,2,0,2,3,1,0,1,0,0,3,100,3,3,1,1,15,1,3,1,1,0,?,?,?,2,1,1,1,0,1,3,2,3,1,2,2,2,2,2,2,0,0,1,2,1,2,2,?,1,0,0,1,1,0,1,3
south_EU,1,0,2,4,1,0,1,0,0,2,100,3,1,1,1,9,1,3,1,2,0,?,?,?,2,1,1,1,0,1,3,2,3,2,3,2,2,2,2,2,0,0,1,2,1,2,2,?,1,0,0,1,1,0,1,3
south_EU,2,1,2,4,1,1,0,0,0,2,30,2,2,1,1,8,1,1,1,3,1,1,0,0,1,1,0,1,0,1,3,3,1,3,3,2,2,2,1,2,0,0,1,2,1,3,2,1,1,0,0,2,1,1,3,4
south_EU,5,1,2,4,1,0,1,0,0,2,90,3,3,1,1,10,1,2,1,2,1,1,0,0,1,1,0,1,0,1,3,2,1,2,2,3,2,1,1,2,1,0,0,3,1,3,2,2,0,0,1,1,2,1,3,4
south_EU,3,1,1,5,1,0,1,0,0,1,100,3,1,1,1,20,1,2,1,3,0,?,?,?,1,1,1,1,?,?,3,3,2,3,3,3,2,1,2,2,0,0,1,1,?,2,2,?,?,?,?,1,1,0,1,3
south_EU,5,1,2,5,1,0,1,0,0,5,100,3,3,1,1,20,1,2,1,3,0,1,0,1,1,0,0,1,1,0,2,3,1,2,1,2,2,2,2,2,0,0,1,2,1,3,3,2,0,1,0,1,2,1,2,3
south_EU,2,1,3,3,1,1,0,0,0,1,2,3,1,1,1,5,1,1,1,3,1,1,1,0,1,1,0,1,1,0,3,2,2,2,2,2,1,2,2,2,0,0,1,2,1,2,2,2,1,0,0,2,2,1,3,3
south_EU,4,1,2,5,0,0,1,1,0,1,100,3,2,1,1,20,1,2,1,3,0,?,?,?,1,1,1,0,1,0,3,2,3,2,3,3,3,1,2,2,0,0,1,1,?,1,2,?,?,?,?,2,2,0,1,4
south_EU,2,1,2,5,1,1,0,0,0,4,100,3,1,1,1,5,1,2,1,2,0,1,1,0,2,1,0,1,0,1,3,2,2,2,2,2,2,1,1,2,0,0,1,3,1,3,2,2,0,1,0,2,2,1,2,3
south_EU,2,1,2,4,0,0,1,0,0,2,100,2,2,0,1,10,1,2,1,3,1,1,0,1,1,1,0,1,1,0,3,3,3,3,2,2,2,1,2,2,1,0,0,2,1,2,2,2,1,0,0,2,2,1,3,3
south_EU,3,1,2,4,1,0,1,0,0,3,100,3,1,0,1,15,1,2,1,3,0,?,?,?,1,1,1,0,1,0,3,3,2,2,3,2,2,2,2,2,0,0,1,2,1,2,3,1,0,1,0,1,1,0,1,4
south_EU,3,1,2,5,1,1,0,0,0,3,100,2,2,1,1,10,1,2,1,2,0,1,0,0,1,1,0,1,0,1,3,3,2,3,2,2,2,2,2,2,1,0,0,2,0,3,3,1,0,1,0,1,2,1,2,4
south_EU,3,1,2,5,0,1,0,0,0,5,30,3,2,1,1,0,1,2,1,3,1,1,1,0,1,1,1,0,1,0,3,3,3,3,3,2,2,2,2,2,1,0,0,3,1,3,2,2,0,1,0,2,2,1,3,4
south_EU,2,0,4,2,0,0,0,0,1,1,10,1,2,0,1,6,1,3,1,1,0,1,0,0,1,1,0,1,1,0,3,1,2,3,1,3,2,1,1,2,1,0,0,3,1,3,2,2,?,?,?,?,1,0,1,4
central_EU,4,1,2,5,1,1,0,0,0,5,100,1,1,1,1,6,1,3,1,2,1,1,1,1,1,0,1,1,1,0,2,3,1,1,2,2,2,1,2,2,0,0,1,3,1,3,1,2,1,0,1,2,3,1,3,4
central_EU,4,1,3,5,1,0,1,0,0,5,100,3,1,1,1,8,1,2,1,3,1,0,1,0,1,1,1,0,1,0,2,3,1,3,2,1,2,2,3,3,0,0,1,3,1,3,2,2,0,0,1,2,2,1,3,3
central_EU,2,1,4,5,1,1,1,0,0,3,90,2,1,1,1,20,1,2,1,3,1,0,1,0,1,1,1,0,1,0,2,3,1,3,3,2,2,2,3,1,1,0,0,2,1,3,2,2,0,1,0,1,1,1,3,3
central_EU,4,1,3,5,1,1,1,0,0,4,40,3,1,1,1,2,1,1,1,2,0,0,1,0,1,1,1,1,1,0,2,3,1,2,3,2,2,1,1,2,0,0,1,2,1,3,2,1,0,0,1,2,2,1,2,3
central_EU,4,1,4,5,1,1,0,0,0,3,80,1,1,1,1,10,1,4,1,3,1,1,1,1,1,1,1,0,1,0,2,2,2,2,2,2,2,2,2,2,0,0,1,2,?,3,2,?,0,0,1,2,2,1,3,3
central_EU,4,1,2,5,1,0,1,0,0,4,100,3,2,1,1,4,1,2,1,1,1,1,0,0,1,1,0,1,1,1,3,3,2,3,2,2,2,2,3,2,0,0,1,2,1,3,2,2,0,1,1,2,2,1,3,4
central_EU,4,1,4,4,1,0,1,0,0,1,25,2,1,1,1,20,1,3,1,2,1,?,?,?,1,1,1,0,0,1,3,3,2,2,2,1,2,1,1,1,0,0,1,2,1,2,3,2,0,0,1,1,2,1,3,3
central_EU,3,1,1,4,1,1,1,0,0,2,100,1,1,1,1,8,1,2,1,3,1,1,1,0,1,1,1,0,1,0,3,2,1,2,2,1,1,2,2,2,1,0,0,2,1,3,2,2,0,1,0,2,2,1,3,3
central_EU,3,0,3,1,1,0,1,0,0,2,50,2,3,0,1,10,1,1,1,2,1,0,1,1,1,1,1,1,1,0,3,2,2,1,1,1,1,2,2,2,0,0,1,2,1,2,2,2,0,1,0,2,2,1,3,3
north_EU,4,1,2,5,1,1,0,0,0,3,100,2,1,1,1,5,1,2,1,1,1,1,0,0,2,1,1,0,1,0,3,2,2,2,2,2,1,1,1,2,0,0,1,2,1,3,2,1,0,0,1,2,1,1,3,3
north_EU,5,1,3,5,1,0,0,1,0,3,100,3,1,1,1,5,1,2,1,2,0,1,0,0,1,0,1,0,1,0,3,2,1,3,1,1,3,1,2,3,1,0,0,?,1,3,2,?,?,?,?,1,1,0,1,3
north_EU,5,1,2,5,1,1,0,0,0,2,100,1,1,1,0,0,0,?,1,2,0,0,0,1,1,1,1,0,?,?,3,3,1,1,1,1,1,1,1,3,0,1,0,2,1,2,2,2,0,0,1,1,1,1,2,3
north_EU,5,1,3,5,1,1,1,0,0,4,100,2,1,1,1,10,1,3,1,3,1,1,1,1,1,0,1,0,1,0,2,3,1,3,3,2,1,2,1,2,0,0,1,2,1,3,2,2,0,0,1,2,2,1,3,3
north_EU,5,1,4,5,1,1,0,0,0,5,100,1,1,1,1,10,1,4,1,3,1,1,1,0,1,1,1,0,1,0,2,3,1,2,2,2,2,2,2,2,0,0,1,2,?,3,2,?,?,?,?,?,2,1,3,3
north_EU,5,1,2,5,1,1,0,0,0,2,100,1,1,1,1,10,1,2,1,3,0,?,?,?,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,2,0,0,1,3,1,3,2,?,?,?,?,?,1,0,1,3
north_EU,4,1,3,5,1,1,0,0,0,3,100,2,1,1,1,15,1,3,1,3,1,1,0,0,1,1,0,1,1,0,3,2,1,1,3,3,2,1,1,2,1,0,0,2,1,3,1,2,0,0,1,2,2,1,3,4
north_EU,2,1,1,5,1,1,0,1,0,5,60,3,1,1,1,9,1,2,1,2,0,1,0,1,2,1,1,0,1,0,3,3,2,2,2,2,2,2,2,2,0,0,1,3,1,3,2,2,0,1,1,2,1,1,2,3
north_EU,2,1,4,5,1,1,0,0,0,4,90,1,1,1,1,15,1,2,1,3,1,1,1,0,1,1,0,1,1,0,2,3,2,1,2,2,2,2,2,1,0,0,1,1,?,2,1,?,0,1,0,1,1,1,3,4
north_EU,4,1,2,5,1,1,0,0,0,3,100,1,2,1,1,10,1,2,1,3,1,1,0,0,1,1,1,0,1,0,3,3,1,3,2,2,1,2,2,2,1,0,0,2,1,3,2,1,0,0,1,1,1,1,3,3
north_EU,2,1,3,5,1,1,0,0,0,4,100,2,1,1,1,15,1,2,1,3,1,1,0,0,1,1,?,?,1,0,2,3,1,2,2,1,2,1,1,1,0,0,1,?,1,3,3,1,?,?,?,2,1,1,3,4
central_EU,2,1,5,5,1,0,1,0,0,5,80,2,1,1,1,15,1,?,1,3,1,1,0,0,1,0,1,1,1,0,2,3,1,3,3,2,2,2,2,1,0,0,1,2,1,3,2,2,0,1,0,3,1,1,3,3
central_EU,3,1,5,1,1,0,1,0,0,1,0,1,3,1,1,14,1,?,1,3,1,0,1,0,1,1,1,0,1,0,2,2,2,3,3,1,2,2,2,2,1,0,0,3,1,3,2,2,0,0,1,2,2,1,3,4
central_EU,3,0,5,1,0,1,0,0,0,1,10,1,1,1,1,14,0,?,1,3,1,0,1,0,1,1,1,1,1,0,3,3,3,3,1,1,2,2,2,2,0,0,1,2,0,1,2,2,0,1,0,2,2,1,3,3
central_EU,1,0,3,2,0,0,1,0,0,1,25,2,2,1,1,7,0,?,1,3,0,1,0,0,1,1,0,1,0,1,2,3,2,2,2,2,2,2,2,2,0,0,1,?,?,2,2,?,?,?,?,?,2,0,1,3
central_EU,4,0,3,1,0,0,1,0,0,1,20,3,2,?,1,9,0,?,1,3,1,1,0,0,1,1,1,0,0,1,3,3,3,3,1,1,1,2,2,3,1,0,0,2,?,1,2,2,0,0,1,1,1,1,3,4
central_EU,3,0,2,3,1,0,1,0,0,4,100,3,2,1,1,11,0,?,1,2,0,0,1,1,1,1,0,1,0,1,3,3,2,3,2,2,2,2,2,2,1,0,0,2,1,2,1,1,0,1,0,1,1,1,2,3
central_EU,3,1,4,1,1,1,1,0,0,1,0,2,1,?,1,0,1,?,1,3,1,1,0,0,1,0,1,0,1,0,2,3,1,3,3,2,2,2,2,2,0,0,1,3,?,3,1,2,0,1,0,1,2,1,3,4
central_EU,4,1,5,1,0,1,0,0,0,1,8,3,3,0,1,12,0,?,1,2,1,0,1,0,1,1,1,0,0,1,3,3,2,2,1,1,1,2,2,2,0,0,1,2,1,1,1,2,0,0,1,2,2,1,3,3
central_EU,4,1,2,1,0,0,0,1,0,1,100,1,2,1,1,25,1,?,1,3,1,1,1,1,1,1,?,?,1,1,3,3,3,3,1,1,1,1,1,3,0,0,1,2,0,1,2,1,0,0,1,3,2,1,3,3
central_EU,2,0,3,3,0,0,0,1,0,1,5,2,2,1,1,11,0,?,1,1,0,1,0,0,2,1,0,1,0,1,2,3,2,2,1,1,1,1,1,2,0,1,0,3,1,3,3,1,0,0,1,2,1,0,1,3
central_EU,4,0,3,1,0,0,0,1,0,1,0,2,1,0,1,4,0,?,1,2,0,1,0,0,1,1,1,0,0,1,3,3,3,3,2,3,3,3,2,3,1,0,0,3,1,?,3,2,0,0,1,?,1,0,1,4
central_EU,3,0,4,1,0,0,1,0,0,1,20,3,1,1,1,5,1,?,1,2,1,1,1,0,1,1,1,1,1,0,3,3,1,3,1,2,3,3,2,2,0,0,1,2,1,3,2,2,0,0,1,2,2,1,3,4
central_EU,2,1,4,1,1,0,1,0,0,2,60,?,2,1,1,9,0,?,1,2,1,1,0,0,1,1,1,0,0,1,3,3,3,1,3,2,1,2,2,2,0,0,1,2,1,3,2,2,1,0,0,2,?,1,3,4
central_EU,3,1,5,1,1,0,1,0,0,1,10,3,3,1,1,12,0,?,1,3,0,1,0,0,1,1,1,1,?,?,3,3,3,3,1,2,1,2,2,2,1,0,0,2,1,1,3,?,?,?,?,2,2,0,1,3
central_EU,4,1,4,5,1,0,1,1,0,5,35,1,1,0,1,6,1,3,1,2,1,1,0,0,1,1,1,0,1,0,2,2,2,1,2,2,2,2,2,2,1,0,0,3,1,3,2,2,1,0,1,2,3,1,3,3
central_EU,3,1,3,5,1,1,0,0,0,5,100,3,1,1,1,10,1,2,1,3,1,1,0,0,1,1,0,1,1,0,3,3,2,3,2,2,2,2,1,1,0,0,1,2,1,3,2,2,0,1,0,2,2,1,3,4
central_EU,4,1,2,5,1,1,0,0,0,5,0,1,1,1,1,10,1,3,1,2,1,1,0,0,1,1,1,0,1,0,2,2,2,3,2,3,2,2,2,1,0,0,1,4,1,3,2,2,0,0,1,2,2,1,3,4
central_EU,3,1,1,5,1,1,0,0,0,4,100,2,2,1,1,20,1,4,1,1,1,1,0,0,2,1,1,1,1,0,3,2,2,1,2,2,2,2,2,1,1,0,0,3,1,3,2,2,0,0,1,2,2,1,3,4
central_EU,4,1,3,5,1,1,0,0,0,2,100,3,2,1,1,10,1,2,1,3,1,1,0,0,1,1,1,0,?,?,2,2,1,2,2,2,2,2,1,1,0,0,1,2,?,2,2,?,0,0,1,?,1,1,3,3
central_EU,5,1,3,5,1,1,1,1,0,4,50,1,1,1,1,8,1,2,1,3,0,0,1,0,1,0,0,1,1,0,2,2,1,3,2,2,2,2,2,2,0,0,1,?,?,3,2,?,0,0,1,?,?,0,1,3
central_EU,3,1,2,5,1,1,0,0,0,5,100,1,1,1,1,10,1,2,1,3,0,1,0,0,1,1,1,1,1,0,3,3,2,3,3,2,2,2,2,2,0,0,1,3,1,2,2,2,0,1,0,2,2,0,1,4
central_EU,4,1,2,5,1,1,0,1,0,5,60,2,1,1,1,10,1,1,1,2,0,0,0,0,2,0,0,1,0,1,3,2,1,2,1,1,2,2,2,2,0,0,1,2,1,3,3,2,0,0,1,2,1,0,1,3
central_EU,2,1,2,5,1,1,0,0,0,3,100,1,1,0,1,10,1,2,1,3,0,1,0,0,1,0,0,1,0,1,3,2,1,1,1,1,1,1,1,2,1,0,0,2,1,3,2,1,0,0,1,1,1,0,1,3
central_EU,5,1,?,5,1,1,0,1,0,2,100,1,2,1,1,8,1,1,1,1,1,1,0,1,2,1,0,1,1,1,3,3,2,2,1,1,2,2,2,3,0,0,1,3,1,2,2,2,0,0,1,2,3,1,3,4
central_EU,2,1,2,5,1,1,0,0,0,5,100,1,1,1,1,10,1,2,1,3,1,1,1,0,1,1,1,0,1,1,3,3,2,3,3,2,1,2,2,1,0,0,1,2,1,2,2,?,1,0,0,2,2,1,3,3
north_EU,3,1,2,3,?,?,?,?,?,5,100,?,?,1,1,25,1,?,1,3,1,1,1,0,1,1,0,1,1,0,3,2,1,2,3,3,2,2,2,1,1,0,0,3,1,3,2,2,0,1,0,2,2,1,3,4
north_EU,4,1,1,?,?,?,?,?,?,?,?,?,?,1,1,21,1,?,1,3,1,1,0,0,1,1,1,0,0,1,3,3,2,3,2,1,2,2,2,3,0,1,0,3,1,2,3,2,0,1,0,2,2,1,3,3
north_EU,4,1,2,3,?,?,?,?,?,5,100,?,?,1,1,28,0,?,1,3,0,0,0,1,2,0,1,0,0,1,3,3,1,2,2,2,1,2,2,2,0,0,1,1,0,3,1,2,0,0,1,3,2,1,2,3
north_EU,4,1,2,3,?,?,?,?,?,5,100,?,?,1,1,28,1,?,1,3,1,1,0,1,1,1,1,1,1,0,3,3,2,2,2,2,2,2,2,2,0,0,1,4,1,3,1,2,0,0,1,2,3,1,3,3
south_EU,4,1,3,3,?,?,?,?,?,3,70,?,?,1,1,21,1,?,1,2,1,1,1,0,1,1,1,0,1,0,3,3,1,2,3,3,2,2,2,2,1,0,0,2,1,2,3,2,1,0,1,2,2,1,3,3
south_EU,4,0,3,3,?,?,?,?,?,3,100,?,?,?,1,20,1,?,1,2,1,1,0,0,1,1,1,1,1,0,3,3,3,3,3,3,1,2,2,2,1,0,0,4,?,2,3,2,0,0,1,2,2,1,3,4
south_EU,4,1,3,3,?,?,?,?,?,3,100,?,?,1,1,24,1,?,1,2,1,1,1,0,1,1,1,0,1,0,3,3,3,3,2,2,1,1,1,2,1,0,0,3,1,3,3,2,0,0,1,1,2,1,3,3
south_EU,4,0,4,3,?,?,?,?,?,2,100,?,?,1,1,17,1,?,1,2,1,1,1,0,1,1,1,0,1,0,3,3,1,3,2,1,2,2,2,2,1,0,0,2,1,2,3,2,0,0,1,2,2,1,3,3
south_EU,3,1,4,3,?,?,?,?,?,1,100,?,?,1,1,26,0,?,1,3,1,1,0,0,1,1,1,0,1,0,3,3,3,2,2,1,2,2,2,1,0,0,1,2,1,2,2,1,1,0,0,2,2,1,3,3
south_EU,4,1,3,5,?,?,?,?,?,3,100,?,?,?,1,22,1,?,1,2,1,1,1,0,2,1,1,0,1,0,3,3,3,2,2,2,1,2,2,2,1,0,0,2,1,3,3,2,0,0,1,2,2,1,3,3
central_EU,3,1,2,5,1,1,0,0,0,1,50,1,1,0,0,0,?,?,1,2,0,0,0,1,2,1,1,0,1,0,3,3,3,3,1,1,1,2,1,2,0,0,1,2,1,2,2,1,0,1,0,1,1,1,2,2
central_EU,2,1,2,5,1,1,0,0,0,1,50,1,1,0,0,0,?,?,1,1,0,1,1,0,?,1,1,0,1,0,3,3,3,3,3,2,2,2,2,2,?,?,?,2,0,?,2,1,0,1,0,1,1,1,2,3
central_EU,5,0,3,5,1,1,0,0,0,2,50,?,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,?,?,3,?,2,2,2,2,2,1,0,0,1,2,?,1,2,?,?,?,?,?,?,0,1,3
central_EU,4,0,1,5,1,1,0,0,0,5,100,?,2,1,1,22,1,1,1,2,1,0,1,0,1,1,1,0,1,0,3,3,3,?,2,2,2,1,1,1,0,0,1,2,1,3,1,2,0,0,1,2,1,1,3,3
central_EU,3,0,3,5,1,0,1,0,0,4,75,3,2,1,1,20,1,4,1,2,1,1,0,0,1,1,1,0,1,0,3,?,?,?,3,3,2,2,1,1,0,0,1,2,0,3,2,1,0,0,1,2,2,1,3,3
central_EU,3,0,3,5,1,0,1,0,0,4,100,?,3,1,1,15,1,3,1,3,0,1,0,0,1,1,1,0,1,0,3,3,?,3,2,2,1,2,2,1,0,0,1,4,1,3,2,?,?,?,?,1,1,0,1,2
central_EU,4,1,2,5,1,0,1,0,0,3,100,?,1,1,1,7,1,2,0,3,1,0,1,0,1,1,0,1,1,0,3,3,?,3,3,3,2,3,2,1,0,1,0,3,1,3,2,2,0,0,1,3,3,1,3,4
central_EU,4,0,3,5,1,1,0,0,0,3,100,?,1,1,1,5,1,2,0,1,1,1,1,0,1,0,0,1,1,0,3,3,?,3,1,2,1,1,1,1,0,0,1,3,1,2,2,2,0,0,1,2,2,1,3,3
central_EU,4,0,3,5,1,1,0,0,0,2,100,?,1,1,1,4,1,1,1,2,1,0,1,1,1,1,1,0,1,0,3,3,?,?,2,2,2,1,1,2,0,0,1,2,1,3,2,2,0,0,1,1,1,1,3,3
central_EU,5,0,5,5,1,1,0,0,0,5,95,1,1,1,1,10,1,2,1,2,1,0,1,0,1,0,1,0,1,0,3,3,3,?,1,1,2,2,1,2,0,0,1,2,1,2,3,2,0,0,1,2,2,1,3,3
central_EU,3,0,3,5,1,1,0,0,0,3,80,?,1,1,1,5,1,2,1,3,1,1,0,0,1,1,1,0,1,0,3,3,?,?,1,1,1,2,2,2,0,0,1,3,1,3,2,2,0,1,0,2,2,1,3,4
central_EU,4,0,4,5,1,?,?,?,?,5,80,?,1,1,1,10,1,3,1,2,1,1,1,0,1,1,1,0,0,1,3,3,3,?,1,1,1,1,1,1,0,0,1,3,1,2,2,2,0,0,1,1,2,1,3,3
central_EU,4,1,2,5,1,1,0,0,0,5,50,?,2,1,1,10,1,2,1,3,1,0,1,1,1,1,1,0,1,0,3,3,3,?,1,1,2,2,2,1,1,0,0,2,1,3,2,2,0,0,1,2,1,1,3,3
north_EU,1,1,2,5,0,1,0,0,0,1,0,2,2,0,1,10,1,2,1,3,0,1,0,0,1,0,1,0,0,1,2,1,2,2,3,3,2,2,3,1,0,0,1,3,1,1,1,1,0,0,1,1,1,1,2,1
north_EU,2,1,4,5,1,1,0,0,0,3,100,1,2,1,1,10,1,2,1,3,0,1,1,0,1,1,0,1,1,1,3,3,2,2,3,3,3,2,2,1,1,0,0,3,1,3,2,1,0,1,0,2,3,0,1,3
north_EU,4,1,4,5,1,0,1,0,0,5,100,2,1,1,1,2,1,1,1,3,1,1,0,0,1,0,1,1,0,1,2,2,2,3,3,3,2,2,2,2,0,0,1,2,1,3,2,2,0,0,1,1,2,1,3,4
north_EU,4,1,3,5,1,1,0,0,0,5,100,3,1,1,1,4,1,2,1,3,0,1,1,0,1,1,0,1,1,0,3,3,2,3,2,3,1,2,2,2,0,0,1,1,1,2,2,1,0,0,1,1,2,0,1,3
north_EU,2,1,3,5,1,1,0,0,0,5,0,3,1,1,1,10,1,4,1,3,0,1,1,0,2,1,1,0,1,0,3,3,2,3,3,3,1,2,2,1,0,0,1,1,1,3,2,1,1,0,0,1,2,0,1,2
north_EU,1,1,3,4,1,0,1,0,0,2,73,1,1,1,1,8,1,2,1,1,0,1,0,0,1,1,1,0,0,1,3,3,1,3,3,2,1,1,?,1,1,0,0,2,0,3,3,1,1,0,0,1,1,1,2,3
north_EU,1,1,3,3,0,1,0,0,0,1,60,2,2,1,1,10,1,3,1,3,0,1,1,0,1,1,0,1,1,0,3,3,1,3,3,2,2,2,1,2,0,1,0,1,1,2,2,1,0,0,1,1,2,0,1,3
north_EU,3,0,5,4,1,0,1,0,0,2,50,3,1,1,1,5,1,2,1,2,0,1,0,0,1,1,0,1,0,1,2,3,3,3,2,2,2,2,1,1,1,0,0,2,0,2,2,2,0,1,0,2,2,1,2,3
north_EU,1,0,1,4,1,1,0,0,0,3,90,2,1,1,1,11,1,4,1,3,1,1,0,0,1,1,1,1,0,1,3,3,1,3,3,3,1,1,1,1,0,0,1,3,1,3,2,2,1,0,0,1,1,1,3,4
north_EU,2,1,4,5,1,1,0,0,0,5,50,3,1,1,1,8,1,2,1,3,1,1,0,0,1,1,0,1,1,0,3,2,1,3,2,2,2,2,2,1,0,0,1,2,1,3,3,2,1,0,0,2,1,1,3,4
north_EU,3,1,3,5,1,1,1,0,0,5,75,1,1,1,1,7,1,2,1,2,0,1,0,1,1,1,1,0,1,0,3,3,1,2,2,1,2,2,2,1,0,0,1,3,1,3,2,?,0,1,0,2,2,0,1,3
north_EU,3,1,3,5,1,0,1,0,0,5,60,3,1,1,1,10,1,2,1,3,1,0,0,1,1,1,1,0,1,0,3,3,1,3,2,2,2,2,1,2,0,0,1,2,1,2,2,2,0,0,1,2,2,1,3,3
north_EU,2,0,4,5,1,0,1,0,0,2,20,1,1,1,1,11,1,2,1,2,0,0,0,1,1,1,0,1,1,0,3,2,2,3,2,1,1,2,2,1,0,0,1,3,1,2,2,2,1,0,0,2,2,1,2,3
north_EU,3,1,4,5,1,1,1,0,0,4,50,3,1,1,1,15,1,3,1,3,1,1,0,0,1,1,0,1,1,0,2,2,2,3,2,2,1,1,1,1,0,0,1,3,1,2,2,2,0,0,1,2,1,1,3,4
